Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,DwellTime,EchoTime,EffectiveEchoSpacing,FieldmapKey00,FieldmapKey01,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__85,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,85,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__86,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,86,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__87,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,87,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__88,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,88,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__89,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,89,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,,,,,,,60,,False,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__90,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,90,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,False,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__91,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,91,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__92,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,92,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__93,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,93,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,datatype-func_suffix-bold_task-rest,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__94,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,94,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,,,,,,,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__95,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,95,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__96,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,96,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__97,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,97,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,60,,False,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__98,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,98,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__99,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,99,1,90.0,90.0,60.0,2e-06,0.08,0.00051,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,0,,True,,1.0,j,7.03,0.045,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__100,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,100,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__101,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,101,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,False,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__102,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,102,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__103,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,103,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__104,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,104,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__105,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,105,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__106,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,106,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__107,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,107,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__108,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,108,1,84.0,84.0,60.0,3e-06,0.066,0.00072,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,,,,60,,True,,1.0,i,6.61,0.06,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__109,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,109,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,datatype-func_suffix-bold_task-rest,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__110,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,110,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__111,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,111,1,90.0,90.0,60.0,2e-06,0.08,0.00051,,,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,,,,,,,0,,True,,1.0,j,7.03,0.045,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__112,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,112,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-rest,,,,,,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__113,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,113,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,60,,False,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__114,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,114,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__115,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,115,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__116,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,116,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__117,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,117,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__118,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,118,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__119,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,119,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__120,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,120,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,False,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__121,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,121,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__122,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,122,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__123,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,123,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,,,,,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__124,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,124,1,90.0,90.0,60.0,2e-06,0.08,0.00051,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,0,,True,,1.0,j,7.03,0.045,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__125,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,125,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__126,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,126,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__127,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,127,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__128,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,128,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__129,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,129,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,60,,False,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__130,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,130,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__131,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,131,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j-,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__132,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,132,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__133,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,133,1,90.0,90.0,60.0,2e-06,0.08,0.00051,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,0,,True,,1.0,j,7.03,0.045,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__134,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,134,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-rest,,,,,,,,60,,False,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__135,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,135,1,84.0,84.0,60.0,3e-06,0.051,0.00055,,,90.0,datatype-func_suffix-bold_task-movieTP,,,,,,,,60,,True,,1.0,j,5.301,0.046,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__136,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,136,1,84.0,84.0,60.0,3e-06,0.051,0.0005,,,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.041,2.405,2.405,2.4
,,,,datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,2318,224.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__2,datatype-anat_suffix-T1w,2,2245,176.0,256.0,256.0,8e-06,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__3,datatype-anat_suffix-T1w,3,343,176.0,256.0,256.0,3e-06,0.002,,,,7.0,,,,,,,,,0,,False,2.0,1.0,,2.73,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__4,datatype-anat_suffix-T1w,4,6,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
,,,,datatype-anat_suffix-T1w__5,datatype-anat_suffix-T1w,5,2,176.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,0.8,0.8
,,,,datatype-anat_suffix-T1w__6,datatype-anat_suffix-T1w,6,2,32.0,256.0,256.0,8e-06,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,5.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__7,datatype-anat_suffix-T1w,7,1,114.0,256.0,256.0,8e-06,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__8,datatype-anat_suffix-T1w,8,1,224.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.769,0.769
,,,,datatype-anat_suffix-T1w__9,datatype-anat_suffix-T1w,9,1,112.0,256.0,256.0,8e-06,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__10,datatype-anat_suffix-T1w,10,1,320.0,320.0,224.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__11,datatype-anat_suffix-T1w,11,1,144.0,256.0,256.0,1.5e-05,0.003,,,,8.0,,,,,,,,,0,,False,4.0,1.0,,2.5,,0.8,1.0,1.0
,,,,datatype-anat_suffix-T1w__12,datatype-anat_suffix-T1w,12,1,192.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__13,datatype-anat_suffix-T1w,13,1,131.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__14,datatype-anat_suffix-T1w,14,1,24.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
